vehicleType,customerID,supplierID,Material Shipped,ontime_delay,Org_latitude,Org_longitude,Des_latitude,Des_longitude,MT,ID,weather_code,temperature_max,temperature_min,diff_hours,planned_day_of_week,actual_day_of_week,planned_hour,actual_hour,planned_month,actual_month,origin_state,dest_state,distance
38,19,63,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,27,3567,51,24,10,53.25873333333333,0,3,21,2,1,1,18,28,51.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.553908,77.090981,35,3568,51,22,10,60.20554638888889,0,3,13,1,1,1,5,8,25.0
36,19,123,1287,0,28.215147,77.212834,28.589657,77.254884,35,3569,51,19,6,59.59420194444444,0,3,13,1,1,1,5,8,25.0
36,19,63,86,0,26.19229040350968,91.75127677536253,22.86817917823971,88.71562820449086,35,3570,51,21,10,6.147602777777778,2,3,21,3,1,1,18,28,67.3
36,19,63,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,35,3571,51,27,10,150.19506388888888,3,3,20,3,1,1,18,28,51.0
37,19,63,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,21,3572,51,27,10,143.33438527777778,4,3,2,2,1,1,18,28,51.0
38,19,63,86,0,16.560192249175344,80.79229309159953,19.296478,83.122007,27,3573,63,33,17,504.65541666666667,3,3,18,19,1,1,12,19,494.0
36,19,74,86,0,23.67348,86.129379,22.223080894364767,84.66622116237794,35,3574,63,29,9,172.33774444444444,2,3,20,0,1,1,8,19,293.0
39,19,264,366,0,28.463698,77.333878,28.296532,77.419993,20,3575,63,19,7,153.6374297222222,3,3,15,0,1,1,7,11,25.0
36,19,267,1191,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,3576,63,33,17,519.0197063888888,2,2,6,21,1,1,6,10,150.0
36,19,138,366,0,28.463698,77.333878,28.296532,77.419993,35,3577,63,19,7,142.79921472222222,3,2,15,14,1,1,7,11,25.0
36,19,64,86,0,13.007503209603689,77.66509885593489,12.843107191355518,77.5942828776749,35,3578,3,29,15,22.175663888888888,1,2,15,13,1,1,9,14,13.1
36,19,65,1296,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3579,51,33,17,195.03189916666668,1,2,20,23,1,1,9,14,40.0
36,19,65,291,0,16.560192249175344,80.79229309159953,12.73017358940589,77.95620203691567,35,3580,51,33,18,176.5053213888889,3,4,17,2,1,1,9,24,53.9
36,19,64,78,0,13.007503209603689,77.66509885593489,13.01693928244564,77.76302640284463,35,3581,51,29,14,140.264425,3,2,17,13,1,1,9,14,17.0
20,19,212,1067,0,28.658633,77.438643,29.660051,77.724463,0,3582,63,21,5,404.0668686111111,6,2,17,13,1,1,17,26,160.0
36,19,123,1077,0,28.215147,77.212834,28.589657,77.254884,35,3583,51,19,6,36.28503416666667,0,2,13,1,1,1,5,8,25.0
36,19,138,1167,0,28.463698,77.333878,28.296532,77.419993,35,3584,63,19,7,130.24742694444444,3,2,15,1,1,1,7,11,25.0
36,19,267,1080,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,3585,63,32,17,491.2614297222222,2,1,6,17,1,1,6,10,150.0
38,19,63,1273,0,16.560192249175344,80.79229309159953,22.95210237429815,88.45701479607611,27,3586,51,32,21,16.17911388888889,0,1,21,13,1,1,18,28,51.0
38,19,78,86,0,26.19229040350968,91.75127677536253,27.278584,94.089991,27,3587,63,21,10,228.2282536111111,6,1,6,19,1,1,2,2,371.0
38,19,63,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,27,3588,51,27,9,250.97725,5,1,3,14,1,1,18,28,51.0
36,19,78,86,0,26.185619636418977,91.84358193219721,26.330421,91.004055,35,3589,61,24,9,346.4903527777778,1,1,4,15,1,1,2,2,113.0
37,19,64,86,0,13.007503209603689,77.66509885593489,13.01693928244564,77.76302640284463,21,3590,51,29,14,113.97219444444444,3,1,17,11,1,1,9,14,17.0
36,19,78,86,0,26.19229040350968,91.75127677536253,26.688955,92.688447,35,3591,61,25,11,235.74283972222221,5,1,9,4,1,1,2,2,145.0
31,19,63,917,0,25.497687786396398,85.31407605559771,26.759452,84.45927,14,3592,63,22,8,222.14134805555557,5,1,23,5,1,1,3,3,601.0
38,19,63,922,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,27,3593,51,27,9,225.02906472222222,5,1,16,1,1,1,18,28,208.0
36,19,99,906,0,16.5094,80.82117,16.823398,80.074446,35,3594,51,31,17,167.1523813888889,1,1,4,3,1,1,1,1,117.0
36,19,65,914,0,16.560192249175344,80.79229309159953,13.01693928244564,77.76302640284463,35,3595,51,32,17,174.39222416666667,0,1,18,1,1,1,9,14,35.4
36,19,65,86,0,16.560192249175344,80.79229309159953,12.896896847817697,77.71222305687486,35,3596,53,29,14,173.39838527777778,0,1,20,1,1,1,9,14,49.0
36,19,65,1006,0,16.560192249175344,80.79229309159953,12.896896847817697,77.71222305687486,35,3597,53,29,14,173.2481575,0,1,20,1,1,1,9,14,49.0
36,19,78,86,0,23.52526791608896,87.26442434857088,22.223080894364767,84.66622116237794,35,3598,55,27,9,200.90057222222222,5,0,16,1,1,1,18,19,511.0
36,19,76,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,35,3599,51,27,12,71.46082305555555,4,0,2,2,1,1,18,28,51.0
36,19,121,1173,0,16.560192249175344,80.79229309159953,19.000914,73.20576,35,3600,51,31,17,233.82752416666668,4,0,16,10,1,1,11,17,25.0
38,19,74,366,0,23.67348,86.129379,22.223080894364767,84.66622116237794,27,3601,55,27,8,190.1745063888889,6,0,2,0,1,1,8,19,293.0
37,19,88,86,0,22.231627645808015,84.86986841751269,22.115158,83.963843,21,3602,63,29,7,478.5353286111111,1,0,4,3,12,1,12,19,100.0
37,19,63,86,0,22.231627645808015,84.86986841751269,22.223080894364767,84.66622116237794,21,3603,55,29,8,313.32434722222223,1,0,0,1,1,1,12,19,30.0
36,19,105,913,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3604,63,28,20,145.39604444444444,1,0,0,1,1,1,15,24,90.0
36,19,78,933,0,26.19229040350968,91.75127677536253,26.345606,90.996587,35,3605,61,25,11,214.7774388888889,5,0,4,3,1,1,2,2,90.9
36,19,105,1393,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3606,63,28,20,145.42719527777777,1,0,0,1,1,1,15,24,90.0
36,19,105,924,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3607,63,28,20,145.39084444444444,1,0,0,1,1,1,15,24,90.0
36,19,105,1170,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3608,63,28,20,120.701225,1,6,0,1,1,1,15,24,90.0
36,19,133,1074,0,26.19229040350968,91.75127677536253,28.512783,77.036893,35,3609,65,31,9,2831.7151805555554,6,5,22,22,9,1,7,11,64.0
36,19,124,366,0,28.463698,77.333878,28.512783,77.036893,35,3610,63,33,2,2829.0943869444445,0,5,0,22,9,1,7,11,64.0
36,19,138,1096,0,28.463698,77.333878,28.413766,77.30103,35,3611,63,20,2,500.30579083333333,5,5,22,18,12,1,7,11,25.0
36,19,137,366,0,16.560192249175344,80.79229309159953,23.233834,72.440537,35,3612,63,32,17,936.7406508333333,1,5,16,17,12,1,6,10,35.0
36,19,133,1080,0,26.19229040350968,91.75127677536253,28.261404,77.033418,35,3613,63,20,1,616.2982508333333,1,5,0,16,12,1,7,11,45.0
36,19,133,1067,0,26.19229040350968,91.75127677536253,28.192852,77.249137,35,3614,63,21,2,617.4785777777778,0,5,22,15,12,1,7,11,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,3615,65,31,9,2658.5528741666667,6,5,21,16,9,1,5,8,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,3616,65,31,9,2637.4865130555554,0,5,18,16,9,1,5,8,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.624814,77.21377,35,3617,65,29,9,2109.4910055555556,1,5,18,15,10,1,5,8,25.0
36,19,123,776,0,26.19229040350968,91.75127677536253,28.623524,77.249137,35,3618,63,29,9,1913.3341075,2,5,22,15,10,1,5,8,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,3619,63,29,9,1704.2908130555556,4,5,15,16,11,1,5,8,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,3620,63,28,1,1553.1916702777778,3,5,22,16,11,1,5,8,25.0
36,19,123,184,0,26.19229040350968,91.75127677536253,28.578231,77.04961,35,3621,65,32,9,2901.1437944444447,3,5,19,16,9,1,5,8,29.0
36,19,123,184,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,3622,65,31,9,2829.843,6,5,18,16,9,1,5,8,25.0
36,19,123,86,0,26.19229040350968,91.75127677536253,28.4272,77.206024,35,3623,65,31,9,2732.3299666666667,3,5,19,16,9,1,5,8,25.0
36,19,77,339,0,16.560192249175344,80.79229309159953,22.95210237429815,88.45701479607611,35,3624,63,32,17,830.4673111111111,6,5,0,15,12,1,18,28,51.0
37,19,63,86,0,23.52526791608896,87.26442434857088,22.5932209827616,88.47223261629907,21,3625,63,28,8,1381.9134694444444,3,5,22,12,11,1,18,28,30.0
37,19,77,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,21,3626,61,27,9,444.9302936111111,1,5,0,13,12,1,18,28,51.0
36,19,105,435,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3627,61,28,19,167.76420083333332,5,5,1,1,1,1,15,24,90.0
36,19,123,303,0,26.19229040350968,91.75127677536253,28.599399,77.02766,35,3628,63,20,1,524.3063861111111,3,4,23,20,12,1,5,8,34.0
36,19,64,304,0,13.007503209603689,77.66509885593489,13.01693928244564,77.76302640284463,35,3629,3,29,14,214.46115277777778,2,4,18,17,1,1,9,14,17.0
36,19,64,1368,0,13.007503209603689,77.66509885593489,13.01693928244564,77.76302640284463,35,3630,3,29,14,192.14149361111112,3,4,16,16,1,1,9,14,7.6
38,19,78,867,0,26.159427,91.861101,25.525186,91.867201,27,3631,65,30,8,2611.602,0,4,23,18,9,1,2,18,109.0
38,19,78,86,0,26.159427,91.861101,26.688955,92.688447,27,3632,65,30,8,2242.860378611111,2,4,8,19,10,1,2,2,158.0
38,19,78,591,0,26.185619636418977,91.84358193219721,25.525186,91.867201,27,3633,53,24,9,254.08236944444445,1,4,4,18,1,1,2,18,109.0
38,19,78,86,0,26.159427,91.861101,25.525186,91.867201,27,3634,65,30,8,2753.9380083333335,2,4,0,18,9,1,2,18,109.0
9,19,63,86,0,21.152184,79.096731,13.118723,77.68797,7,3635,63,27,8,215.18935472222222,2,4,11,11,1,1,11,14,1055.0
9,19,63,86,0,21.152184,79.096731,13.118723,77.68797,7,3636,63,27,8,187.13582027777778,3,4,6,2,1,1,11,14,1055.0
36,19,105,15,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3637,53,28,19,144.96686861111112,5,4,1,2,1,1,15,24,90.0
36,19,50,355,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3638,53,28,19,143.7844063888889,5,4,1,1,1,1,15,24,90.0
36,19,82,366,0,16.560192249175344,80.79229309159953,20.40294,86.489546,35,3639,63,31,17,617.8301575,6,3,2,20,12,1,12,19,78.5
36,19,82,364,0,16.560192249175344,80.79229309159953,21.073167,85.138537,35,3640,63,31,17,400.5930797222222,1,3,6,22,12,1,12,19,125.0
38,19,123,1068,0,28.542809,77.280521,28.553908,77.090981,27,3641,63,20,2,549.5210916666666,1,3,21,18,12,1,5,8,25.0
36,19,140,1067,0,28.658633,77.438643,28.430237,77.859596,35,3642,65,30,1,1818.0640547222222,5,3,1,19,11,1,17,26,66.0
9,19,73,1067,0,21.152184,79.096731,13.118723,77.68797,7,3643,51,27,8,168.18265,4,4,10,10,1,1,11,14,1055.0
36,19,64,1074,0,13.007503209603689,77.66509885593489,12.843107191355518,77.5942828776749,35,3644,3,29,14,180.57092305555557,2,3,13,1,1,1,9,14,13.1
36,19,119,86,0,16.560192249175344,80.79229309159953,19.106367,72.889947,35,3645,51,31,17,128.3781563888889,4,3,17,2,1,1,11,17,35.0
9,19,73,86,0,21.152184,79.096731,12.67766,79.681432,7,3646,63,27,8,199.45914638888888,1,3,19,2,1,1,11,24,1284.0
36,19,138,387,0,28.463698,77.333878,28.367355,76.985908,35,3647,63,33,2,2750.9281369444443,6,2,23,14,9,1,7,11,56.0
36,19,138,1205,0,28.463698,77.333878,28.367355,76.985908,35,3648,63,22,2,1103.1062936111111,5,2,15,14,11,1,7,11,56.0
36,19,138,387,0,28.463698,77.333878,28.367355,76.985908,35,3649,63,22,2,910.9132841666667,6,2,15,14,12,1,7,11,56.0
38,19,88,359,0,22.178002,84.752448,20.7397417249798,86.11676944223885,27,3650,63,30,6,1790.6825480555556,5,2,3,18,11,1,12,19,339.0
38,19,63,387,0,25.497687786396398,85.31407605559771,26.427961,86.423792,27,3651,61,21,7,174.8535713888889,1,2,21,4,1,1,3,3,282.0
36,19,99,954,0,16.560192249175344,80.79229309159953,17.464871,82.929988,35,3652,51,31,17,81.19269166666666,5,2,16,1,1,1,1,1,297.0
36,19,99,216,0,16.5094,80.82117,16.823398,80.074446,35,3653,51,30,18,88.43632222222222,5,1,4,20,1,1,1,1,117.0
36,19,267,585,0,23.18918,72.552278,22.73197,72.60329,35,3654,53,28,10,141.90017583333332,2,1,18,15,1,1,6,10,61.4
36,19,105,216,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3655,61,27,20,114.68162138888889,3,1,21,16,1,1,15,24,90.0
36,19,105,481,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3656,61,27,20,114.70775916666666,3,1,21,16,1,1,15,24,90.0
36,19,105,481,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3657,53,28,19,161.98934444444444,1,1,21,15,1,1,15,24,90.0
36,19,105,481,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3658,55,28,19,208.70247972222222,6,1,22,15,1,1,15,24,90.0
36,19,78,481,0,26.185619636418977,91.84358193219721,25.525186,91.867201,35,3659,61,23,9,586.0839841666667,5,1,7,17,12,1,2,18,109.0
19,19,105,481,0,16.560192249175344,80.79229309159953,12.829465,80.209822,21,3660,61,28,20,180.35698055555557,1,2,20,9,1,1,15,24,90.0
36,19,63,481,0,22.601673,88.137679,24.831793,87.261833,35,3661,65,31,9,2596.1877980555555,5,1,3,7,9,1,18,13,377.0
37,19,63,481,0,16.560192249175344,80.79229309159953,22.95210237429815,88.45701479607611,21,3662,51,31,18,97.72200472222222,4,1,0,2,1,1,18,28,51.0
36,19,99,481,0,16.560192249175344,80.79229309159953,17.464871,82.929988,35,3663,51,31,18,59.22786472222222,5,1,16,3,1,1,1,1,297.0
36,19,78,481,0,26.19229040350968,91.75127677536253,26.688955,92.688447,35,3664,65,29,9,1905.3272547222223,5,0,9,18,10,1,2,2,145.0
36,19,267,481,0,17.468016283576617,78.21813291539536,17.541369446793933,78.17759040314228,35,3665,51,28,14,71.37611027777778,4,0,14,13,1,1,16,25,26.0
36,19,121,13,0,16.560192249175344,80.79229309159953,19.230592,72.866317,35,3666,51,31,18,125.60340555555555,1,0,21,2,1,1,11,17,35.0
9,19,63,898,0,18.924943,72.822246,13.01693928244564,77.76302640284463,7,3667,53,29,15,307.96607694444447,1,0,15,11,12,1,11,14,1046.85
36,19,140,933,0,28.658633,77.438643,29.660051,77.724463,35,3668,63,19,2,261.62362777777776,2,6,3,1,1,1,17,26,160.0
36,19,140,86,0,28.658633,77.438643,29.660051,77.724463,35,3669,63,19,2,373.39979166666666,4,6,11,1,12,1,17,26,160.0
36,19,140,86,0,28.658633,77.438643,29.660051,77.724463,35,3670,63,19,2,373.35640916666665,4,6,11,1,12,1,17,26,160.0
36,19,78,86,0,26.19229040350968,91.75127677536253,25.886408,92.946653,35,3671,51,22,11,28.173375,4,6,22,2,1,1,2,2,30.0
36,19,105,86,0,13.167655,80.271159,12.520054,80.131693,35,3672,61,29,20,885.7505380555556,4,6,3,1,12,1,15,24,130.0
36,19,105,86,0,16.560192249175344,80.79229309159953,11.986938,79.773631,35,3673,63,32,19,787.2255897222223,1,6,6,2,12,1,15,24,177.0
38,19,63,86,0,25.497687786396398,85.31407605559771,25.60850697924024,85.08983204886827,27,3674,61,21,9,121.52863527777778,0,5,21,23,1,1,3,3,30.0
36,19,63,86,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,35,3675,3,20,10,18.273041666666668,5,5,3,21,1,1,18,28,51.0
38,19,74,39,1,23.67348,86.129379,22.223080894364767,84.66622116237794,27,3676,3,20,8,-0.7198175,6,6,2,1,1,1,8,19,293.0
36,19,121,40,0,16.560192249175344,80.79229309159953,19.311785,76.340573,35,3677,51,31,19,16.169579722222224,5,6,10,2,1,1,11,17,436.0
38,19,221,86,0,16.560192249175344,80.79229309159953,23.042185,72.697893,27,3678,63,32,19,1009.2156213888888,5,5,17,18,11,1,6,10,25.0
36,19,267,49,0,23.18918,72.552278,22.316674,73.118733,35,3679,51,28,10,502.7073833333333,5,5,17,16,12,1,6,10,25.0
38,19,123,35,0,26.19229040350968,91.75127677536253,28.624814,77.21377,27,3680,65,30,9,2000.8140277777777,5,5,20,5,10,1,5,8,25.0
38,19,123,37,0,26.19229040350968,91.75127677536253,28.578231,77.04961,27,3681,65,32,9,2722.226506388889,3,5,19,5,9,1,5,8,29.0
36,19,105,39,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3682,53,28,20,73.52671194444444,1,4,21,23,1,1,15,24,90.0
36,19,105,40,0,13.167655,80.271159,12.829465,80.209822,35,3683,51,27,20,73.54548055555556,1,4,21,22,1,1,15,24,90.0
36,19,50,86,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3684,53,28,20,72.9887313888889,1,4,21,22,1,1,15,24,90.0
36,19,267,86,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,3685,63,30,19,233.13847694444445,2,4,6,23,1,1,6,10,150.0
36,19,105,86,0,13.167655,80.271159,12.520054,80.131693,35,3686,61,29,20,475.7899702777778,5,4,22,18,12,1,15,24,130.0
36,19,105,1157,0,16.560192249175344,80.79229309159953,13.10158,80.257223,35,3687,53,27,21,102.93655194444445,0,4,12,19,1,1,15,24,26.4
36,19,137,86,0,16.560192249175344,80.79229309159953,22.445263,73.146762,35,3688,3,30,19,20.44706111111111,3,4,21,17,1,1,6,10,115.0
36,19,267,86,0,16.560192249175344,80.79229309159953,22.445263,73.146762,35,3689,3,30,19,21.73224527777778,3,4,21,19,1,1,6,10,115.0
36,19,137,86,0,16.560192249175344,80.79229309159953,22.454617,73.453378,35,3690,3,30,19,18.02174527777778,4,4,3,21,1,1,6,10,173.0
36,19,267,86,0,23.18918,72.552278,21.724939,72.886993,35,3691,51,27,10,193.77688138888888,3,4,17,19,1,1,6,10,210.0
36,19,267,771,0,16.560192249175344,80.79229309159953,23.098155,72.59861,35,3692,63,32,19,869.8568361111111,3,4,12,18,12,1,6,10,25.0
36,19,267,768,0,16.560192249175344,80.79229309159953,24.176119,72.449485,35,3693,63,30,19,230.48866388888888,2,4,6,20,1,1,6,10,150.0
38,19,82,86,0,20.606146,85.981534,21.825042,85.705112,27,3694,61,25,9,77.5433825,1,4,16,21,1,1,12,19,200.0
36,19,78,86,0,26.185619636418977,91.84358193219721,26.330421,91.004055,35,3695,53,21,9,101.85808138888889,1,5,4,10,1,1,2,2,113.0
38,19,63,414,0,23.52526791608896,87.26442434857088,22.86817917823971,88.71562820449086,27,3696,55,22,10,91.04912583333333,1,4,0,19,1,1,18,18,61.3
36,19,63,84,0,23.52526791608896,87.26442434857088,22.95210237429815,88.45701479607611,35,3697,55,22,10,91.1214,0,4,23,18,1,1,18,2,51.0
36,19,137,311,0,23.18918,72.552278,21.7133712,72.9984375,35,3698,51,27,10,225.6776075,2,4,12,21,1,1,6,10,210.0
38,19,63,86,0,26.19229040350968,91.75127677536253,23.386802,87.137925,27,3699,61,23,10,75.58213138888888,1,4,15,18,1,1,18,28,210.0
36,19,119,86,0,16.560192249175344,80.79229309159953,19.117626,72.932769,35,3700,63,30,19,357.5475388888889,3,4,20,18,12,1,11,17,35.0
36,19,267,86,0,23.18918,72.552278,24.176119,72.449485,35,3701,51,27,10,230.48823055555556,2,4,6,20,1,1,6,10,150.0
36,19,78,387,0,26.185619636418977,91.84358193219721,26.688955,92.688447,35,3702,61,23,9,228.12109083333334,2,4,9,21,1,1,2,2,158.0
36,19,267,499,0,23.18918,72.552278,24.176119,72.449485,35,3703,51,27,10,232.3906888888889,2,4,6,22,1,1,6,10,150.0
36,19,64,387,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3704,3,29,20,0.3903925,4,4,16,17,1,1,9,14,40.0
36,19,122,216,0,17.468016283576617,78.21813291539536,17.556417,78.099421,35,3705,51,28,18,43.5837325,2,4,20,15,1,1,16,25,65.0
36,19,99,366,0,16.5094,80.82117,16.823398,80.074446,35,3706,3,30,19,63.47476861111111,2,4,2,17,1,1,1,1,117.0
36,19,99,458,0,16.5094,80.82117,16.823398,80.074446,35,3707,3,30,19,63.30443138888889,2,4,2,17,1,1,1,1,117.0
38,19,74,366,0,23.67348,86.129379,22.95210237429815,88.45701479607611,27,3708,63,28,7,1533.9109527777778,3,4,23,21,11,1,8,28,341.0
36,19,65,1069,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3709,3,30,19,19.932798055555555,3,4,18,14,1,1,9,14,40.0
36,19,121,387,0,16.560192249175344,80.79229309159953,19.137252,72.89733,35,3710,3,30,19,64.95946666666667,1,4,21,14,1,1,11,17,35.0
36,19,65,1321,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3711,3,30,19,14.935008333333334,3,4,18,9,1,1,9,14,40.0
36,19,64,1322,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3712,3,30,19,12.594586111111111,3,4,18,6,1,1,9,14,40.0
36,19,65,1366,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3713,3,30,19,11.20903611111111,3,4,18,5,1,1,9,14,40.0
36,19,64,1236,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3714,3,30,19,7.588877777777777,3,4,18,1,1,1,9,14,40.0
36,19,140,1236,0,28.658633,77.438643,29.660051,77.724463,35,3715,63,23,1,977.2631563888889,5,4,11,4,11,1,17,26,160.0
36,19,121,883,0,16.560192249175344,80.79229309159953,18.874262,72.957868,35,3716,63,30,19,341.50695916666666,3,4,19,1,12,1,11,17,25.0
36,19,105,650,0,16.560192249175344,80.79229309159953,12.995898,80.173557,35,3717,53,28,20,54.62699722222222,1,4,21,4,1,1,15,24,90.0
36,19,267,663,0,23.18918,72.552278,21.7133712,72.9984375,35,3718,51,27,10,206.42087694444444,2,4,12,2,1,1,6,10,210.0
36,19,267,668,0,23.18918,72.552278,21.7133712,72.9984375,35,3719,51,27,10,206.4213472222222,2,4,12,2,1,1,6,10,210.0
36,19,118,1351,0,16.560192249175344,80.79229309159953,18.998875,72.854548,35,3720,3,30,19,52.03014527777778,1,4,21,1,1,1,11,17,35.0
36,19,121,86,0,16.560192249175344,80.79229309159953,19.106367,72.889947,35,3721,3,30,19,52.162128611111115,1,4,21,1,1,1,11,17,35.0
36,19,140,86,0,28.658633,77.438643,29.660051,77.724463,35,3722,63,19,2,325.52398055555557,4,4,11,1,12,1,17,26,160.0
36,19,78,86,0,26.185619636418977,91.84358193219721,25.525186,91.867201,35,3723,61,23,9,309.6265888888889,5,4,6,4,12,1,2,18,109.0
36,19,211,607,0,16.560192249175344,80.79229309159953,19.230592,72.866317,35,3724,63,30,19,297.50747027777777,5,4,16,1,12,1,11,17,35.0
36,19,211,86,0,16.560192249175344,80.79229309159953,19.137252,72.89733,35,3725,63,30,19,172.84920472222223,3,4,20,1,1,1,11,17,35.0
36,19,78,1273,0,26.185619636418977,91.84358193219721,26.688955,92.688447,35,3726,61,23,9,211.23572694444445,2,4,9,4,1,1,2,2,158.0
36,19,137,86,1,23.18918,72.552278,21.606548,73.009534,35,3727,0,22,10,-4.084261944444444,4,4,6,2,1,1,6,10,210.0
36,19,64,1113,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3728,3,30,19,6.121304722222222,3,4,18,0,1,1,9,14,40.0
36,19,121,1111,0,16.560192249175344,80.79229309159953,19.031831,73.105454,35,3729,63,31,19,350.0175702777778,2,3,22,12,12,1,11,17,25.0
36,19,211,494,0,16.560192249175344,80.79229309159953,18.998875,72.854548,35,3730,63,31,19,468.9907416666667,4,3,23,12,12,1,11,17,35.0
36,19,121,102,0,16.560192249175344,80.79229309159953,19.117626,72.932769,35,3731,63,30,19,285.6343297222222,5,3,15,12,12,1,11,17,35.0
36,19,64,402,0,16.560192249175344,80.79229309159953,13.199089183304451,77.70855423495904,35,3732,3,30,19,8.631340833333333,2,3,20,5,1,1,9,14,40.0
11,19,63,961,0,21.152184,79.096731,13.118723,77.68797,7,3733,63,24,7,288.6633258333333,5,3,9,10,12,1,11,14,1055.0
38,19,63,86,0,23.52526791608896,87.26442434857088,23.121174,88.192551,27,3734,63,24,8,382.7293147222222,1,3,2,1,12,1,18,28,69.5
38,19,82,86,0,20.606146,85.981534,21.825042,85.705112,27,3735,61,25,9,35.64581944444444,1,3,15,3,1,1,12,19,200.0
38,19,82,86,0,16.560192249175344,80.79229309159953,20.829132,84.206799,27,3736,53,29,12,32.60530194444444,1,3,20,4,1,1,12,19,242.0
38,19,63,86,0,23.52526791608896,87.26442434857088,25.641719007694395,88.12781912972429,27,3737,63,24,8,480.780275,4,3,7,8,12,1,18,28,401.0
38,19,88,86,0,22.22038110012015,84.8605717192225,22.20006869542928,84.8470109507722,27,3738,63,26,8,216.4304213888889,0,2,21,22,12,1,12,19,30.0
19,19,88,86,0,22.231627645808015,84.86986841751269,22.223080894364767,84.66622116237794,21,3739,63,26,7,217.64565,0,2,21,23,12,1,12,19,30.0
38,19,82,86,0,16.560192249175344,80.79229309159953,20.46468,83.314802,27,3740,63,31,19,331.18180555555557,3,3,8,4,12,1,12,19,386.0
38,19,82,86,0,20.606146,85.981534,21.825042,85.705112,27,3741,63,26,11,344.6895547222222,2,2,15,23,12,1,12,19,200.0
38,19,82,86,0,16.560192249175344,80.79229309159953,24.13646,91.810936,27,3742,63,31,19,374.58929527777775,3,4,0,15,12,1,12,19,297.0
23,19,64,86,0,16.560192249175344,80.79229309159953,12.937253,77.527177,21,3743,63,32,19,795.2327536111111,4,2,10,13,12,1,9,14,44.7
36,19,99,76,0,16.5094,80.82117,16.823398,80.074446,35,3744,3,29,20,11.356463055555556,2,2,2,13,1,1,1,1,117.0
36,19,105,822,0,16.560192249175344,80.79229309159953,13.10158,80.257223,35,3745,53,27,23,46.60020194444444,0,2,12,11,1,1,15,24,26.4
36,19,105,387,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3746,61,29,20,107.28778888888888,5,2,1,12,1,1,15,24,90.0
36,19,105,86,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3747,61,29,20,107.28784444444445,5,2,1,12,1,1,15,24,90.0
36,19,105,895,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3748,61,29,20,108.3753925,5,2,1,13,1,1,15,24,90.0
36,19,105,86,0,16.560192249175344,80.79229309159953,12.829465,80.209822,35,3749,61,29,20,107.07292416666667,5,2,1,12,1,1,15,24,90.0
36,19,74,86,0,23.675623,86.096278,24.425289915341807,86.92592012115155,35,3750,63,23,7,155.1288536111111,2,2,18,5,1,1,8,13,275.0
