latitude,longitude,startdate,enddate,weather_code,temperature_max,temperature_min
23.121174,88.192551,2019-12-23,2020-01-09,61,25,9
20.606146,85.981534,2020-01-06,2020-01-09,51,26,12
21.825042,85.705112,2020-01-06,2020-01-09,61,25,9
16.560192249175344,80.79229309159953,2020-01-06,2020-01-09,3,30,19
20.829132,84.206799,2020-01-06,2020-01-09,53,29,12
23.52526791608896,87.26442434857088,2019-12-18,2020-01-09,63,24,8
25.641719007694395,88.12781912972429,2019-12-18,2020-01-09,61,23,7
22.22038110012015,84.8605717192225,2019-12-30,2020-01-08,63,26,8
22.23162764580801,84.86986841751269,2019-12-30,2020-01-08,63,26,7
16.560192249175344,80.79229309159953,2019-12-24,2020-01-09,63,31,19
20.46468,83.314802,2019-12-24,2020-01-09,63,30,8
20.606146,85.981534,2019-12-24,2020-01-08,63,26,11
21.825042,85.705112,2019-12-24,2020-01-08,63,26,7
16.560192249175344,80.79229309159953,2019-12-24,2020-01-10,63,31,19
24.13646,91.810936,2019-12-24,2020-01-10,61,26,10
16.560192249175344,80.79229309159953,2019-12-05,2020-01-08,63,32,19
12.937253,77.527177,2019-12-05,2020-01-08,61,29,15
16.5094,80.82117,2020-01-07,2020-01-08,3,29,20
16.560192249175344,80.79229309159953,2020-01-06,2020-01-08,3,29,20
13.10158,80.257223,2020-01-06,2020-01-08,53,27,23
16.560192249175344,80.79229309159953,2020-01-03,2020-01-08,61,29,20
12.829465,80.209822,2020-01-03,2020-01-08,55,28,23
23.675623,86.096278,2019-12-31,2020-01-08,63,23,7
24.425289915341807,86.92592012115155,2019-12-31,2020-01-08,61,23,8
23.52526791608896,87.26442434857088,2019-12-30,2020-01-08,61,24,9
22.95210237429815,88.45701479607611,2019-12-30,2020-01-08,61,25,10
22.917969,72.413979,2019-12-31,2020-01-08,3,27,12
21.7133712,72.9984375,2019-12-31,2020-01-08,3,31,14
20.606146,85.981534,2020-01-06,2020-01-08,0,25,12
23.52526791608896,87.26442434857088,2019-12-31,2020-01-08,61,24,9
22.95210237429815,88.45701479607611,2019-12-31,2020-01-08,61,25,11
16.560192249175344,80.79229309159953,2019-12-31,2020-01-08,63,29,20
19.296478,83.122007,2019-12-31,2020-01-08,61,24,10
26.19229040350968,91.75127677536253,2019-12-31,2020-01-08,61,23,9
23.386802,87.137925,2019-12-31,2020-01-08,61,24,9
16.560192249175344,80.79229309159953,2019-12-30,2020-01-08,63,30,19
20.7397417249798,86.11676944223885,2019-12-30,2020-01-08,63,25,10
23.378035,85.318791,2019-12-30,2020-01-08,63,21,6
20.40294,86.489546,2019-12-30,2020-01-08,63,25,12
17.468016283576617,78.21813291539536,2020-01-06,2020-01-08,3,28,16
16.560192249175344,80.79229309159953,2019-12-20,2020-01-08,63,31,19
21.732813,83.900302,2019-12-20,2020-01-08,61,27,9
20.7397417249798,86.11676944223885,2019-12-20,2020-01-08,63,27,10
26.19229040350968,91.75127677536253,2019-12-31,2020-01-07,61,23,9
22.952176370977448,88.4571405591546,2019-12-31,2020-01-07,61,25,11
16.560192249175344,80.79229309159953,2020-01-05,2020-01-07,51,28,21
12.995898,80.173557,2020-01-05,2020-01-07,55,27,23
16.560192249175344,80.79229309159953,2019-12-12,2020-01-07,63,32,19
16.5094,80.82117,2019-12-19,2020-01-07,63,30,19
13.167655,80.271159,2019-09-24,2020-01-07,63,32,20
8.173182,77.665066,2019-09-24,2020-01-07,65,31,23
16.560192249175344,80.79229309159953,2019-11-29,2020-01-07,63,32,19
8.495103,76.950159,2019-11-29,2020-01-07,65,31,21
16.560192249175344,80.79229309159953,2019-12-30,2020-01-07,63,30,19
8.173182,77.665066,2019-12-30,2020-01-07,51,30,23
16.560192249175344,80.79229309159953,2020-01-05,2020-01-06,51,28,22
12.995898,80.173557,2020-01-05,2020-01-06,55,27,23
16.560192249175344,80.79229309159953,2019-12-31,2020-01-06,63,29,20
12.73017358940589,77.95620203691567,2019-12-31,2020-01-06,51,28,18
17.46628393767336,78.21574685358304,2019-12-31,2020-01-06,51,27,16
15.067329,78.088013,2019-12-31,2020-01-06,61,31,20
13.007503209603689,77.66509885593489,2019-12-31,2020-01-06,53,28,17
13.007503209603689,77.66509885593489,2019-12-30,2020-01-08,53,28,17
16.560192249175344,80.79229309159953,2020-01-02,2020-01-06,63,29,22
12.829465,80.209822,2020-01-02,2020-01-06,55,28,23
16.560192249175344,80.79229309159953,2019-12-30,2020-01-06,63,30,19
13.167655,80.271159,2019-12-28,2020-01-06,61,29,22
16.560192249175344,80.79229309159953,2019-12-19,2020-01-06,63,31,19
19.106367,72.889947,2019-12-19,2020-01-06,51,31,15
16.560192249175344,80.79229309159953,2019-12-22,2020-01-06,63,31,19
19.000914,73.20576,2019-12-22,2020-01-06,53,32,14
16.560192249175344,80.79229309159953,2019-12-25,2020-01-06,63,31,19
19.031831,73.105454,2019-12-25,2020-01-06,53,32,15
16.560192249175344,80.79229309159953,2019-12-13,2020-01-06,63,32,19
11.986938,79.773631,2019-12-13,2020-01-06,63,29,20
26.418031,80.109357,2019-12-27,2020-01-06,61,21,1
26.744774,83.427,2019-12-27,2020-01-06,61,19,3
23.18918,72.552278,2019-12-31,2020-01-06,3,27,12
24.176119,72.449485,2019-12-31,2020-01-06,3,25,10
26.19229040350968,91.75127677536253,2019-12-31,2020-01-06,61,23,10
28.553908,77.090981,2019-12-31,2020-01-06,53,19,1
28.599399,77.02766,2019-12-31,2020-01-06,51,19,1
28.542809,77.280521,2019-12-26,2020-01-06,51,19,2
13.007503209603689,77.66509885593489,2019-12-30,2020-01-06,53,28,17
22.23162764580801,84.86986841751269,2019-12-30,2020-01-06,63,25,7
16.560192249175344,80.79229309159953,2019-12-28,2020-01-06,63,30,19
12.711983972934837,77.69108593367848,2019-12-28,2020-01-06,53,28,16
26.19229040350968,91.75127677536253,2019-12-30,2020-01-06,61,23,9
28.553908,77.090981,2019-12-30,2020-01-06,53,19,1
23.52526791608896,87.26442434857088,2019-12-30,2020-01-06,61,24,9
22.95210237429815,88.45701479607611,2019-12-30,2020-01-06,61,25,10
9.960616772167535,76.28550773846041,2019-12-30,2020-01-06,53,31,24
20.962402,85.150529,2019-12-30,2020-01-06,63,26,9
26.19229040350968,91.75127677536253,2019-12-26,2020-01-06,61,23,9
28.578231,77.04961,2019-12-26,2020-01-06,53,19,1
28.542809,77.280521,2019-12-20,2020-01-06,53,19,2
23.52526791608896,87.26442434857088,2019-12-18,2020-01-06,63,24,8
25.641719007694395,88.12781912972429,2019-12-18,2020-01-06,55,23,7
26.19229040350968,91.75127677536253,2019-12-31,2020-01-05,61,23,10
22.952176370977448,88.4571405591546,2019-12-31,2020-01-05,61,25,11
23.52526791608896,87.26442434857088,2019-12-31,2020-01-05,61,24,9
22.95210237429815,88.45701479607611,2019-12-31,2020-01-05,61,25,11
23.52526791608896,87.26442434857088,2019-12-31,2020-01-06,61,24,9
16.560192249175344,80.79229309159953,2019-12-23,2020-01-05,63,31,19
19.031831,73.105454,2019-12-23,2020-01-05,53,32,15
23.52526791608896,87.26442434857088,2019-12-28,2020-01-05,61,24,8
23.121174,88.192551,2019-12-28,2020-01-05,61,25,9
26.19229040350968,91.75127677536253,2019-12-30,2020-01-05,61,23,9
28.553908,77.090981,2019-12-30,2020-01-05,53,19,1
23.67348,86.129379,2019-12-31,2020-01-05,63,22,8
24.19225452704485,87.66445179211226,2019-12-31,2020-01-05,63,23,10
17.468016283576617,78.21813291539536,2019-12-31,2020-01-05,51,27,17
17.462980542108134,78.21925805967177,2019-12-30,2020-01-06,51,27,16
16.560192249175344,80.79229309159953,2019-12-30,2020-01-05,63,30,19
13.199089183304451,77.70855423495904,2019-12-30,2020-01-05,53,28,16
23.675623,86.096278,2019-12-30,2020-01-05,63,22,7
23.675623,86.096278,2019-12-26,2020-01-06,63,22,7
24.734179,87.626042,2019-12-26,2020-01-06,63,22,9
23.52526791608896,87.26442434857088,2019-12-25,2020-01-05,63,24,8
22.95210237429815,88.45701479607611,2019-12-25,2020-01-05,63,25,10
23.52526791608896,87.26442434857088,2019-12-23,2020-01-05,63,24,8
23.121174,88.192551,2019-12-23,2020-01-05,61,25,9
23.52526791608896,87.26442434857088,2019-12-26,2020-01-05,63,24,8
22.95210237429815,88.45701479607611,2019-12-26,2020-01-05,63,25,10
23.675623,86.096278,2019-12-27,2020-01-05,63,22,7
23.52526791608896,87.26442434857088,2019-12-27,2020-01-05,61,24,8
25.641719007694395,88.12781912972429,2019-12-27,2020-01-05,55,23,7
25.4976877863964,85.31407605559771,2019-12-27,2020-01-05,61,21,3
26.759452,84.45927,2019-12-27,2020-01-05,61,20,4
16.560192249175344,80.79229309159953,2019-12-27,2020-01-05,63,30,19
20.962402,85.150529,2019-12-27,2020-01-05,63,26,9
26.19229040350968,91.75127677536253,2019-12-27,2020-01-05,61,23,9
23.081873,87.03741,2019-12-27,2020-01-05,63,24,9
22.76074,88.387051,2019-12-24,2020-01-06,63,25,10
12.899623,77.482698,2019-12-24,2020-01-06,53,29,17
23.675623,86.096278,2019-12-26,2020-01-05,63,22,7
24.734179,87.626042,2019-12-26,2020-01-05,63,22,9
16.560192249175344,80.79229309159953,2019-12-20,2020-01-05,63,31,19
19.521988,84.532704,2019-12-20,2020-01-05,61,28,11
28.658633,77.438643,2019-12-31,2020-01-05,51,19,1
29.660051,77.724463,2019-12-31,2020-01-05,55,19,2
23.67348,86.129379,2019-12-20,2020-01-05,63,23,7
28.463698,77.333878,2019-12-28,2020-01-04,51,19,2
16.560192249175344,80.79229309159953,2019-12-28,2020-01-04,63,30,19
18.998875,72.854548,2019-12-28,2020-01-04,3,31,16
23.675623,86.096278,2019-12-27,2020-01-04,63,22,7
23.272201,85.158306,2019-12-27,2020-01-04,61,19,5
16.560192249175344,80.79229309159953,2019-12-27,2020-01-04,63,30,19
18.874262,72.957868,2019-12-27,2020-01-04,3,32,16
16.560192249175344,80.79229309159953,2019-10-30,2020-01-03,63,32,19
29.660051,77.724463,2019-10-30,2020-01-03,63,29,2
16.560192249175344,80.79229309159953,2019-10-31,2020-01-03,63,32,19
28.367355,76.985908,2019-10-31,2020-01-03,63,31,1
28.658633,77.438643,2019-11-26,2020-01-03,65,25,1
29.660051,77.724463,2019-11-26,2020-01-03,63,23,2
16.560192249175344,80.79229309159953,2019-12-17,2020-01-03,63,31,19
28.430237,77.859596,2019-12-17,2020-01-03,51,19,1
19.031831,73.105454,2019-10-05,2020-01-03,65,34,15
16.560192249175344,80.79229309159953,2019-10-24,2020-01-03,63,32,19
18.998875,72.854548,2019-10-24,2020-01-03,63,33,16
16.560192249175344,80.79229309159953,2019-11-01,2020-01-03,63,32,19
18.874262,72.957868,2019-11-01,2020-01-03,63,35,16
16.560192249175344,80.79229309159953,2019-11-18,2020-01-03,63,32,19
28.4272,77.206024,2019-11-18,2020-01-03,63,27,1
16.560192249175344,80.79229309159953,2019-11-09,2020-01-03,63,32,19
11.662509,79.7484,2019-11-09,2020-01-03,65,30,21
16.560192249175344,80.79229309159953,2019-11-19,2020-01-03,63,32,19
11.986938,79.773631,2019-11-19,2020-01-03,63,29,20
16.560192249175344,80.79229309159953,2019-12-10,2020-01-03,63,32,19
11.986938,79.773631,2019-12-10,2020-01-03,63,29,20
16.560192249175344,80.79229309159953,2019-12-12,2020-01-03,63,32,19
11.986938,79.773631,2019-12-12,2020-01-03,63,29,20
21.152184,79.096731,2019-12-22,2020-01-03,61,28,7
13.118723,77.68797,2019-12-22,2020-01-03,53,28,17
26.19229040350968,91.75127677536253,2019-12-30,2020-01-03,61,23,9
28.553908,77.090981,2019-12-30,2020-01-03,3,19,1
26.19229040350968,91.75127677536253,2019-12-26,2020-01-03,61,23,9
28.578231,77.04961,2019-12-26,2020-01-03,3,19,1
28.463698,77.333878,2019-12-28,2020-01-03,51,19,2
28.542809,77.280521,2019-12-20,2020-01-03,53,19,2
22.23162764580801,84.86986841751269,2019-09-19,2020-01-02,65,31,7
22.23162764580801,84.86986841751269,2019-09-20,2020-01-02,65,31,7
22.71875897616588,88.2750362313568,2019-09-23,2020-01-02,65,32,10
25.641719007694395,88.12781912972429,2019-09-23,2020-01-02,65,31,7
23.18918,72.552278,2019-12-11,2020-01-02,3,28,11
22.445263,73.146762,2019-12-11,2020-01-02,51,29,12
16.560192249175344,80.79229309159953,2019-12-17,2020-01-02,63,31,19
28.430237,77.859596,2019-12-17,2020-01-02,51,19,1
22.917969,72.413979,2019-12-19,2020-01-02,3,28,11
16.560192249175344,80.79229309159953,2019-12-19,2020-01-02,63,31,19
23.042185,72.697893,2019-12-19,2020-01-02,3,28,11
26.19229040350968,91.75127677536253,2019-10-26,2020-01-02,65,29,9
28.697729,77.768095,2019-10-26,2020-01-02,65,30,1
16.560192249175344,80.79229309159953,2019-11-05,2020-01-02,63,32,19
24.176119,72.449485,2019-11-05,2020-01-02,53,30,10
19.919943,85.391115,2019-11-25,2020-01-04,63,29,12
24.13646,91.810936,2019-11-25,2020-01-04,61,28,10
28.658633,77.438643,2019-11-28,2020-01-02,65,23,1
28.658633,77.438643,2019-11-29,2020-01-02,63,23,1
29.660051,77.724463,2019-11-29,2020-01-02,63,23,2
23.67348,86.129379,2019-12-21,2020-01-02,63,23,7
23.52526791608896,87.26442434857088,2019-12-25,2020-01-02,63,24,8
22.95210237429815,88.45701479607611,2019-12-25,2020-01-02,63,25,10
16.560192249175344,80.79229309159953,2019-12-24,2020-01-02,63,31,19
20.829132,84.206799,2019-12-24,2020-01-02,61,29,11
16.560192249175344,80.79229309159953,2019-12-25,2020-01-02,63,31,19
20.488734,85.838981,2019-12-25,2020-01-02,53,26,10
16.560192249175344,80.79229309159953,2019-12-28,2020-01-02,63,30,19
18.998875,72.854548,2019-12-28,2020-01-02,3,31,16
19.296478,83.122007,2019-12-24,2020-01-02,61,24,9
16.560192249175344,80.79229309159953,2019-12-30,2020-01-01,51,30,19
17.556417,78.099421,2019-12-30,2020-01-01,55,26,17
16.560192249175344,80.79229309159953,2019-12-28,2020-01-01,51,30,19
12.711983972934837,77.69108593367848,2019-12-28,2020-01-01,51,25,16
16.560192249175344,80.79229309159953,2019-12-25,2020-01-01,51,31,19
12.711983972934837,77.69108593367848,2019-12-25,2020-01-01,51,28,16
28.658633,77.438643,2019-12-20,2020-01-01,51,18,1
19.230592,72.866317,2019-12-28,2020-01-01,51,31,14
19.031831,73.105454,2019-12-24,2020-01-01,53,32,15
12.896896847817697,77.71222305687486,2019-12-25,2020-01-01,51,29,16
12.722686,77.676518,2019-12-25,2020-01-01,51,28,16
16.560192249175344,80.79229309159953,2019-12-30,2019-12-31,3,30,19
13.199089183304451,77.70855423495904,2019-12-30,2019-12-31,53,26,16
16.560192249175344,80.79229309159953,2019-12-25,2019-12-31,51,31,19
18.997859,72.836778,2019-12-25,2019-12-31,53,30,19
16.560192249175344,80.79229309159953,2019-12-24,2019-12-31,51,31,19
19.031831,73.105454,2019-12-24,2019-12-31,53,32,17
16.560192249175344,80.79229309159953,2019-12-28,2019-12-31,51,30,19
19.106367,72.889947,2019-12-28,2019-12-31,51,31,17
23.18918,72.552278,2019-11-15,2019-12-31,51,31,11
24.176119,72.449485,2019-11-15,2019-12-31,53,30,10
16.560192249175344,80.79229309159953,2019-12-27,2019-12-31,51,30,19
21.158392,79.06733,2019-12-25,2019-12-31,63,28,8
22.602459,75.55096,2019-12-25,2019-12-31,53,24,8
26.19229040350968,91.75127677536253,2019-12-26,2019-12-31,61,23,9
28.599399,77.02766,2019-12-26,2019-12-31,3,15,1
16.560192249175344,80.79229309159953,2019-12-23,2019-12-31,51,31,19
20.7397417249798,86.11676944223885,2019-12-23,2019-12-31,63,27,10
26.19229040350968,91.75127677536253,2019-12-26,2019-12-30,61,22,9
28.599399,77.02766,2019-12-26,2019-12-30,3,15,1
16.560192249175344,80.79229309159953,2019-12-27,2019-12-30,51,30,19
13.007503209603689,77.66509885593489,2019-12-28,2019-12-30,3,27,16
28.542809,77.280521,2019-12-20,2019-12-30,53,18,3
16.5094,80.82117,2019-12-19,2019-12-30,51,30,19
22.71875897616588,88.2750362313568,2019-09-23,2019-12-31,65,32,10
25.641719007694395,88.12781912972429,2019-09-23,2019-12-31,65,31,7
16.560192249175344,80.79229309159953,2019-10-26,2019-12-30,63,32,19
12.777874729699615,77.64227553734709,2019-10-26,2019-12-30,63,28,14
10.082622,76.349257,2019-10-05,2019-12-30,65,33,21
16.560192249175344,80.79229309159953,2019-12-06,2019-12-31,51,32,19
19.296478,83.122007,2019-12-06,2019-12-31,55,24,9
16.50963287408741,80.7293506391877,2019-12-27,2019-12-30,51,29,19
16.560192249175344,80.79229309159953,2019-12-25,2019-12-30,51,31,19
12.722686,77.676518,2019-12-25,2019-12-30,51,28,16
16.560192249175344,80.79229309159953,2019-12-26,2019-12-30,51,30,19
12.73017358940589,77.95620203691567,2019-12-26,2019-12-30,51,28,17
20.606146,85.981534,2019-09-06,2019-12-30,65,32,11
20.69285,82.518584,2019-09-06,2019-12-30,65,30,7
20.606146,85.981534,2019-10-16,2019-12-30,65,31,11
19.919943,85.391115,2019-11-25,2019-12-30,61,29,12
20.7397417249798,86.11676944223885,2019-11-25,2019-12-30,63,29,10
17.541369446793933,78.17759040314228,2019-12-26,2019-12-30,51,28,15
17.46628393767336,78.21574685358304,2019-12-19,2019-12-30,51,28,15
16.560192249175344,80.79229309159953,2019-12-19,2019-12-30,51,31,19
17.556417,78.099421,2019-12-19,2019-12-30,51,28,15
22.22038110012015,84.8605717192225,2019-10-16,2019-12-30,65,30,7
23.67348,86.129379,2019-12-21,2019-12-30,63,23,7
28.658633,77.438643,2019-12-26,2019-12-30,3,14,2
29.660051,77.724463,2019-12-26,2019-12-30,3,14,2
28.215147,77.212834,2019-09-28,2019-12-29,63,33,2
28.215147,77.212834,2019-10-03,2019-12-29,63,33,2
26.19229040350968,91.75127677536253,2019-10-30,2019-12-29,63,29,10
28.624814,77.21377,2019-10-30,2019-12-29,63,31,2
26.19229040350968,91.75127677536253,2019-09-19,2019-12-29,65,32,10
28.578231,77.04961,2019-09-19,2019-12-29,65,33,2
26.19229040350968,91.75127677536253,2019-09-22,2019-12-29,65,31,10
28.4272,77.206024,2019-09-22,2019-12-29,65,33,3
28.215147,77.212834,2019-09-26,2019-12-29,63,33,2
23.18918,72.552278,2019-11-15,2019-12-29,51,31,11
24.176119,72.449485,2019-11-15,2019-12-29,53,30,10
23.18918,72.552278,2019-11-16,2019-12-29,51,31,11
21.724939,72.886993,2019-11-16,2019-12-29,51,34,14
23.18918,72.552278,2019-11-29,2019-12-29,51,29,11
23.18918,72.552278,2019-12-09,2019-12-29,3,28,11
21.724939,72.886993,2019-12-09,2019-12-29,3,31,14
22.23162764580801,84.86986841751269,2019-09-20,2019-12-29,65,31,7
22.22038110012015,84.8605717192225,2019-10-17,2019-12-29,65,30,7
22.23162764580801,84.86986841751269,2019-11-06,2019-12-29,55,29,7
22.22038110012015,84.8605717192225,2019-10-16,2019-12-29,65,30,7
22.22038110012015,84.8605717192225,2019-09-18,2019-12-29,65,31,7
28.658633,77.438643,2019-12-26,2019-12-29,3,14,2
29.660051,77.724463,2019-12-26,2019-12-29,3,14,2
16.560192249175344,80.79229309159953,2019-11-22,2019-12-29,53,32,19
26.744774,83.427,2019-11-22,2019-12-29,63,27,4
28.658633,77.438643,2019-11-28,2019-12-28,65,23,2
16.560192249175344,80.79229309159953,2019-12-21,2019-12-28,51,31,19
12.777874729699615,77.64227553734709,2019-12-21,2019-12-28,51,28,17
16.560192249175344,80.79229309159953,2019-12-26,2019-12-28,51,30,19
12.777874729699615,77.64227553734709,2019-12-26,2019-12-28,51,28,17
28.463698,77.333878,2019-11-30,2019-12-28,63,22,3
28.463698,77.333878,2019-12-08,2019-12-28,63,22,3
26.19229040350968,91.75127677536253,2019-12-26,2019-12-28,61,21,10
28.578231,77.04961,2019-12-26,2019-12-28,3,15,2
28.296532,77.419993,2019-12-26,2019-12-28,3,15,2
28.542809,77.280521,2019-12-20,2019-12-28,53,18,3
23.52526791608896,87.26442434857088,2019-12-26,2019-12-27,63,19,10
22.95210237429815,88.45701479607611,2019-12-26,2019-12-27,63,19,13
28.542809,77.280521,2019-12-20,2019-12-27,53,18,4
26.19229040350968,91.75127677536253,2019-12-26,2019-12-27,61,21,11
28.599399,77.02766,2019-12-26,2019-12-27,3,15,2
16.560192249175344,80.79229309159953,2019-11-29,2019-12-28,53,32,19
24.176119,72.449485,2019-11-29,2019-12-28,53,28,10
22.917969,72.413979,2019-10-31,2019-12-28,55,33,11
23.18918,72.552278,2019-11-16,2019-12-27,51,31,12
21.724939,72.886993,2019-11-16,2019-12-27,51,34,16
16.560192249175344,80.79229309159953,2019-11-17,2019-12-27,53,32,19
23.042185,72.697893,2019-11-17,2019-12-27,51,32,12
16.560192249175344,80.79229309159953,2019-12-11,2019-12-27,51,32,19
22.445263,73.146762,2019-12-11,2019-12-27,51,29,13
26.185619636418977,91.8435819321972,2019-12-20,2019-12-27,55,22,11
28.463698,77.333878,2019-10-03,2019-12-27,63,33,4
23.67348,86.129379,2019-12-20,2019-12-27,63,23,9
23.67348,86.129379,2019-12-21,2019-12-27,63,23,9
16.560192249175344,80.79229309159953,2019-12-07,2019-12-27,51,32,19
18.998875,72.854548,2019-12-07,2019-12-27,53,31,20
16.560192249175344,80.79229309159953,2019-12-26,2019-12-27,3,30,19
17.541369446793933,78.17759040314228,2019-12-26,2019-12-27,51,28,18
28.215147,77.212834,2019-12-20,2019-12-27,53,19,3
23.52526791608896,87.26442434857088,2019-12-19,2019-12-27,63,23,10
25.641719007694395,88.12781912972429,2019-12-19,2019-12-27,55,20,7
28.215147,77.212834,2019-10-03,2019-12-27,63,33,3
26.19229040350968,91.75127677536253,2019-10-19,2019-12-27,65,30,11
28.624814,77.21377,2019-10-19,2019-12-27,63,32,3
23.67348,86.129379,2019-12-20,2019-12-26,63,23,9
23.250966,85.241196,2019-12-20,2019-12-27,63,23,7
23.67348,86.129379,2019-12-19,2019-12-27,63,23,9
23.67348,86.129379,2019-12-14,2019-12-27,63,25,9
23.250966,85.241196,2019-12-14,2019-12-27,63,23,7
23.67348,86.129379,2019-12-15,2019-12-26,63,23,9
23.250966,85.241196,2019-12-15,2019-12-26,63,23,8
23.67348,86.129379,2019-12-12,2019-12-26,63,25,9
23.250966,85.241196,2019-12-12,2019-12-26,63,24,8
23.18918,72.552278,2019-11-15,2019-12-26,51,31,13
23.18918,72.552278,2019-12-09,2019-12-27,3,28,12
21.724939,72.886993,2019-12-09,2019-12-27,3,31,16
16.560192249175344,80.79229309159953,2019-12-12,2019-12-26,51,32,19
22.316674,73.118733,2019-12-12,2019-12-26,51,30,14
23.18918,72.552278,2019-11-30,2019-12-26,51,29,13
21.7133712,72.9984375,2019-11-30,2019-12-26,51,32,16
17.462980542108134,78.21925805967177,2019-12-20,2019-12-26,51,28,16
16.560192249175344,80.79229309159953,2019-12-23,2019-12-26,3,31,19
20.7397417249798,86.11676944223885,2019-12-23,2019-12-26,63,27,14
26.185619636418977,91.8435819321972,2020-08-25,2020-08-28,63,33,25
22.23162764580801,84.86986841751269,2020-08-19,2020-08-20,63,30,25
22.23162764580801,84.86986841751269,2020-08-19,2020-08-19,63,30,25
22.23162764580801,84.86986841751269,2020-08-18,2020-08-19,63,30,25
22.23162764580801,84.86986841751269,2020-08-11,2020-08-17,65,32,25
25.4976877863964,85.31407605559771,2020-01-16,2020-08-12,65,41,7
22.23162764580801,84.86986841751269,2020-08-06,2020-08-12,65,32,24
22.23162764580801,84.86986841751269,2020-08-10,2020-08-12,61,32,25
22.23162764580801,84.86986841751269,2020-08-05,2020-08-11,65,32,24
22.23162764580801,84.86986841751269,2020-08-06,2020-08-10,65,32,24
22.23162764580801,84.86986841751269,2020-01-27,2020-08-08,65,41,9
22.23162764580801,84.86986841751269,2020-07-30,2020-08-07,65,32,24
22.23162764580801,84.86986841751269,2020-08-04,2020-08-07,65,31,24
22.23162764580801,84.86986841751269,2020-06-23,2020-06-30,63,33,24
22.23162764580801,84.86986841751269,2020-07-31,2020-08-05,65,32,24
22.23162764580801,84.86986841751269,2019-10-01,2020-08-04,65,41,7
22.23162764580801,84.86986841751269,2019-10-22,2020-08-04,65,41,7
22.23162764580801,84.86986841751269,2020-06-23,2020-07-08,65,33,24
22.23162764580801,84.86986841751269,2020-07-30,2020-07-31,63,32,25
26.185619636418977,91.8435819321972,2020-07-24,2020-07-25,65,32,24
26.185619636418977,91.8435819321972,2020-07-24,2020-07-27,65,32,24
26.185619636418977,91.8435819321972,2020-07-27,2020-07-29,65,31,25
22.23162764580801,84.86986841751269,2020-07-20,2020-07-23,65,30,24
22.23162764580801,84.86986841751269,2020-07-10,2020-07-12,63,31,25
22.23162764580801,84.86986841751269,2020-06-29,2020-07-08,65,32,24
22.23162764580801,84.86986841751269,2020-06-27,2020-07-08,65,32,24
22.23162764580801,84.86986841751269,2020-06-26,2020-07-08,65,32,24
25.4976877863964,85.31407605559771,2020-01-22,2020-06-27,65,41,7
22.23162764580801,84.86986841751269,2020-06-23,2020-06-25,53,33,24
22.23162764580801,84.86986841751269,2020-06-23,2020-06-24,51,33,24
26.185619636418977,91.8435819321972,2020-02-11,2020-06-02,65,35,13
22.23162764580801,84.86986841751269,2020-02-04,2020-02-09,63,27,12
25.4976877863964,85.31407605559771,2020-01-24,2020-01-31,53,22,8
22.23162764580801,84.86986841751269,2020-01-29,2020-01-31,53,29,13
22.23162764580801,84.86986841751269,2019-12-30,2020-01-25,63,29,7
26.185619636418977,91.8435819321972,2020-01-14,2020-01-25,61,24,9
22.23162764580801,84.86986841751269,2020-01-06,2020-01-23,55,29,8
25.4976877863964,85.31407605559771,2020-01-16,2020-01-23,61,23,7
26.185619636418977,91.8435819321972,2020-01-20,2020-01-23,51,22,10
26.185619636418977,91.8435819321972,2020-01-06,2020-01-21,61,24,9
25.4976877863964,85.31407605559771,2020-01-09,2020-01-21,61,23,7
22.23162764580801,84.86986841751269,2019-12-30,2020-01-20,63,29,7
22.23162764580801,84.86986841751269,2020-01-06,2020-01-20,55,29,8
26.185619636418977,91.8435819321972,2020-01-06,2020-01-17,53,24,9
25.4976877863964,85.31407605559771,2020-01-06,2020-01-15,61,21,7
26.185619636418977,91.8435819321972,2019-12-20,2020-01-14,61,23,9
25.4976877863964,85.31407605559771,2020-01-06,2020-01-11,61,21,9
26.185619636418977,91.8435819321972,2020-01-06,2020-01-11,53,21,9
26.185619636418977,91.8435819321972,2019-12-31,2020-01-10,61,23,9
26.185619636418977,91.8435819321972,2019-12-27,2020-01-10,61,23,9
22.23162764580801,84.86986841751269,2019-12-30,2020-01-08,63,26,7
22.23162764580801,84.86986841751269,2019-12-30,2020-01-06,63,25,7
25.4976877863964,85.31407605559771,2019-12-27,2020-01-05,61,21,3
22.23162764580801,84.86986841751269,2019-09-19,2020-01-02,65,31,7
22.23162764580801,84.86986841751269,2019-09-20,2020-01-02,65,31,7
22.23162764580801,84.86986841751269,2019-09-20,2019-12-29,65,31,7
22.23162764580801,84.86986841751269,2019-11-06,2019-12-29,55,29,7
26.185619636418977,91.8435819321972,2019-12-20,2019-12-27,55,22,11
16.560192249175344,80.79229309159953,2019-12-20,2019-12-26,51,31,19
19.521988,84.532704,2019-12-20,2019-12-26,51,28,14
18.946106,73.111356,2019-12-19,2019-12-27,53,32,17
8.173182,77.665066,2019-12-19,2019-12-27,63,29,23
18.946106,73.111356,2019-12-19,2019-12-26,53,32,18
8.173182,77.665066,2019-12-19,2019-12-26,63,29,23
18.946106,73.111356,2019-12-20,2019-12-26,53,32,18
8.173182,77.665066,2019-12-20,2019-12-26,63,29,23
20.7397417249798,86.11676944223885,2019-12-20,2019-12-26,63,27,14
23.042185,72.697893,2019-12-23,2019-12-26,3,28,14
